id,customer_id,employee_id,product_id,transaction_date,quantity,discount_amount,reward_point
40905,1508,10,643,07:24.0,10,0,19.28
40906,233,4,1972,01:40.0,2,0,2.96
40907,1481,4,842,28:23.0,10,26.8,13.63
40908,788,4,1948,59:58.0,6,0,3.82
40909,1908,1,1418,46:24.0,6,27.66,4.21
40910,558,10,986,55:20.0,2,0,2.26
40911,1512,17,153,19:11.0,3,0,5.85
40912,1632,4,1958,30:19.0,3,0,3.4
40913,1578,10,1123,42:30.0,7,0,4.21
40914,1295,17,461,43:26.0,8,38.79,15.47
40915,69,20,225,19:20.0,6,28.52,6.14
40916,1327,1,376,18:22.0,8,0,5.58
40917,426,13,1482,48:38.0,8,0,5.16
40918,656,20,697,42:38.0,9,12.66,16.43
40919,715,17,1276,41:33.0,4,0,5.79
40920,1150,2,738,13:15.0,2,0,3.49
40921,278,13,1840,19:30.0,5,0,6.92
40922,31,5,967,04:55.0,5,0,2.24
40923,1135,5,1335,51:01.0,1,0,1.9
40924,853,10,106,31:19.0,5,0,4.87
40925,287,17,1963,47:44.0,1,0,0.58
40926,1635,10,768,26:47.0,2,20.16,0.84
40927,1373,13,1089,03:29.0,9,0,9.33
40928,1956,10,1783,38:46.0,10,0,18.51
40929,89,13,1918,02:34.0,10,0,9.47
40930,518,2,899,26:01.0,5,0,1.25
40931,1415,1,88,28:46.0,5,0,7.84
40932,1597,7,1327,00:27.0,1,0,1.7
40933,1795,20,1994,12:11.0,7,0,9.54
40934,944,10,1653,22:38.0,10,0,9.33
40935,1436,10,924,51:26.0,2,0,1.76
40936,1448,20,1487,34:49.0,7,0,5.48
40937,1919,5,967,17:01.0,5,43.66,8.12
40938,1335,2,1422,18:21.0,3,46.72,4.78
40939,343,20,1676,06:59.0,6,0,6.16
40940,1071,4,1107,28:40.0,10,0,2.89
40941,1656,1,464,26:01.0,2,0,3.89
40942,97,5,701,43:37.0,6,0,11.16
40943,1,7,900,18:59.0,1,0,0.98
40944,1741,1,1000,24:41.0,6,0,2.7
40945,40,4,557,09:33.0,5,0,5.83
40946,1607,2,656,54:53.0,7,0,0.84
40947,455,1,1794,27:00.0,6,26.75,9.34
40948,989,1,1320,11:58.0,2,0,0.03
40949,1293,13,1719,49:04.0,9,0,7.8
40950,345,2,1639,45:58.0,8,39.28,1.18
40951,387,1,913,27:07.0,4,0,3.49
40952,454,7,1889,49:12.0,6,30.76,0.93
40953,1303,4,863,54:05.0,6,0,8.11
40954,1818,2,399,03:44.0,8,0,1.16
40955,1558,7,537,46:40.0,2,0,0.66
40956,1477,4,1041,54:43.0,3,0,3.1
40957,122,13,794,30:54.0,3,28.86,5.52
40958,1018,7,1461,10:38.0,6,23.83,6.68
40959,691,20,609,19:47.0,4,0,0.69
40960,1133,5,1972,06:46.0,4,0,5.58
40961,84,5,1660,47:04.0,1,0,0.75
40962,1174,13,1217,19:40.0,3,7.58,0.93
40963,1672,5,252,03:56.0,10,0,19.15
40964,971,2,1223,12:02.0,2,0,0.66
40965,822,10,620,59:31.0,10,0,2.4
40966,1217,1,1071,59:52.0,1,0,0.26
40967,418,5,944,29:31.0,3,0,4.7
40968,1454,1,242,13:05.0,8,0,0.56
40969,1289,13,529,00:01.0,5,10.9,9.72
40970,1360,13,1044,46:01.0,7,28.96,7.8
40971,1346,7,973,39:07.0,4,0,0.57
40972,268,1,1019,35:29.0,1,33.52,1.35
40973,1432,13,371,22:39.0,1,0,0.46
40974,611,7,1412,47:29.0,4,0,6.71
40975,1152,1,1302,03:32.0,9,0,16.8
40976,1112,13,1415,37:20.0,10,0,9.82
40977,706,7,95,12:48.0,5,0,4.84
40978,542,2,1698,50:57.0,5,0,1.02
40979,1512,7,1447,13:45.0,9,0,10.73
40980,1854,4,100,53:31.0,6,0,9.8
40981,780,2,1702,06:25.0,1,0,0.05
40982,872,2,738,36:50.0,7,0,9.63
40983,1162,4,105,19:48.0,4,0,1.81
40984,637,4,211,24:10.0,4,0,0.74
40985,1884,10,24,13:49.0,3,0,0.55
40986,1399,5,1083,18:17.0,9,0,0.73
40987,105,10,485,09:14.0,4,9.15,0.22
40988,1591,10,646,19:28.0,1,0,0.65
40989,908,7,1002,27:54.0,3,0,4.22
40990,701,5,1084,58:30.0,9,0,0.3
40991,1296,17,206,10:06.0,9,0,1.16
40992,1451,1,1935,43:19.0,3,0,1.5
40993,1919,20,1181,46:49.0,7,0,5.99
40994,90,10,295,52:07.0,7,0,8.51
40995,1052,10,1342,43:43.0,3,0,3.78
40996,655,4,562,02:07.0,9,0,17.83
40997,396,13,1205,47:11.0,8,0,9.3
40998,355,7,1551,10:12.0,4,0,0.28
40999,1692,17,1965,29:30.0,10,0,0.37
41000,122,4,1558,31:57.0,10,0,7.58
41001,1532,7,190,59:01.0,2,0,0.52
41002,1597,2,647,46:32.0,8,0,2.78
41003,499,4,1950,44:31.0,2,0,3.99
41004,1624,5,1084,37:52.0,8,0,1.19
41005,1490,13,430,37:03.0,6,0,4.16
41006,1277,10,1855,54:21.0,10,0,5.21
41007,247,4,604,45:56.0,6,16.27,4.38
41008,1611,10,67,21:59.0,10,0,1.13
41009,1257,10,1477,41:50.0,8,0,8.32
41010,1231,1,806,46:43.0,4,0,7.15
41011,1677,4,680,59:47.0,3,0,2.54
41012,1346,20,1461,02:53.0,4,0,2.73
41013,61,4,1556,35:33.0,6,0,7.53
41014,1932,20,463,29:08.0,10,0,13.18
41015,1284,4,1713,43:29.0,1,0,1.57
41016,735,2,1057,35:54.0,4,0,2.81
41017,1242,13,155,39:25.0,6,0,11.19
41018,760,13,742,00:25.0,2,49.17,0.02
41019,395,10,1782,16:22.0,4,19.3,1.82
41020,426,17,1791,41:50.0,7,0,7.74
41021,1567,7,1502,45:12.0,2,0,0.61
41022,529,7,899,57:35.0,5,0,8.99
41023,1369,13,1857,18:28.0,9,0,0.63
41024,507,1,730,24:36.0,1,22.91,1.16
41025,1568,20,158,13:21.0,4,0,6.96
41026,1951,20,579,59:34.0,5,0,8.61
41027,1786,5,261,31:23.0,3,0,5.63
41028,36,20,694,02:02.0,4,0,0.19
41029,1843,10,1933,51:46.0,10,0,9.08
41030,144,4,1701,18:34.0,8,0,2.07
41031,507,4,1929,08:00.0,2,0,1.77
41032,1505,4,1658,59:38.0,10,0,5.62
41033,1300,7,1576,21:55.0,9,0,1.64
41034,143,5,1638,02:21.0,9,0,8.28
41035,1932,10,756,01:18.0,3,0,3.72
41036,1279,10,1738,37:01.0,2,0,1.68
41037,1309,2,1286,23:07.0,4,0,4.84
41038,1502,13,944,52:22.0,3,0,3.87
41039,401,5,1432,55:37.0,2,0,4
41040,1144,7,1094,20:04.0,2,0,3.81
41041,907,4,1829,09:13.0,7,0,3.39
41042,487,4,438,49:59.0,2,0,1.42
41043,85,17,1118,39:22.0,4,0,7.42
41044,1410,13,1228,52:43.0,4,0,0.89
41045,1117,10,1719,08:38.0,6,0,1.31
41046,1248,7,241,37:21.0,7,22.84,12.11
41047,72,2,669,16:38.0,3,0,3.69
41048,1888,17,1859,50:46.0,1,0,0.82
41049,271,5,307,51:20.0,8,22.28,11.23
41050,993,7,1899,38:44.0,2,0,3.89
41051,608,4,601,37:05.0,1,12.49,1.78
41052,1627,5,1778,41:09.0,10,0,7.63
41053,1239,17,1652,04:11.0,5,0,2.07
41054,356,7,520,00:49.0,1,0,0.81
41055,1623,17,122,51:53.0,3,0,3.51
41056,1506,13,1038,27:19.0,6,0,2.09
41057,886,7,1046,08:54.0,4,0,5.13
41058,1967,7,223,33:02.0,7,0,7.16
41059,1863,7,436,33:33.0,6,0,4.92
41060,51,10,1839,15:19.0,7,0,1.44
41061,1651,1,1580,22:58.0,8,0,9.16
41062,1086,2,1649,27:09.0,7,0,12.02
41063,1303,2,1390,26:20.0,7,1.61,9.16
41064,1427,5,635,17:33.0,7,0,11.48
41065,1296,5,1839,35:38.0,3,0,0.51
41066,89,17,128,22:47.0,3,0,4.56
41067,995,20,1519,10:20.0,7,0,13.04
41068,908,20,1559,38:59.0,5,31.25,1.61
41069,740,4,1926,57:36.0,8,0,2.98
41070,1310,7,1780,39:02.0,10,0,19.82
41071,1800,20,737,21:40.0,8,0,4.32
41072,1743,2,1027,46:20.0,7,0,12.82
41073,141,10,848,43:01.0,1,0,1.62
41074,866,2,26,02:08.0,10,0,9.12
41075,955,2,1680,39:01.0,4,0,6.2
41076,1442,4,639,56:40.0,9,0,2.94
41077,786,13,1808,54:27.0,1,11.36,1.51
41078,616,2,796,42:41.0,3,0,0.97
41079,540,17,275,39:29.0,6,0,11.06
41080,813,1,574,51:52.0,1,0,0.12
41081,606,5,1187,08:05.0,5,0,7.55
41082,429,7,1789,51:19.0,5,0,7.13
41083,90,13,1837,52:48.0,8,25.91,13.17
41084,847,20,1298,27:12.0,3,24.92,5.13
41085,1701,10,964,11:10.0,1,0,0.97
41086,1223,1,129,10:14.0,1,0,0.81
41087,529,10,1674,01:56.0,3,0,4.72
41088,776,20,1412,42:28.0,3,0,0.6
41089,208,10,146,58:36.0,1,0,0.95
41090,861,13,76,48:22.0,7,12.62,0.77
41091,414,20,972,07:38.0,4,0,3.14
41092,1876,20,1300,32:44.0,10,0,5.43
41093,1189,17,1057,19:05.0,8,0,7.61
41094,1750,5,1344,52:29.0,10,0,13.79
41095,1855,13,898,28:06.0,6,0,3.09
41096,1465,10,1569,11:48.0,10,0,17.56
41097,1581,20,1461,36:06.0,5,0,9.95
41098,1950,10,532,19:10.0,8,0,13.3
41099,1642,5,316,13:07.0,9,25.92,5.05
41100,1436,17,347,06:59.0,1,0,1.82
41101,1258,1,27,31:18.0,5,0,2.53
41102,1976,1,1742,39:10.0,10,39.89,13.6
41103,1757,1,1192,29:56.0,1,0,1.76
41104,114,2,424,19:02.0,3,0,1.43
41105,1999,20,1457,34:40.0,5,32.16,3.24
41106,1846,1,1635,19:14.0,4,0,1.88
41107,1060,1,1997,53:12.0,2,0,2.24
41108,783,13,580,44:57.0,6,34.14,10.45
41109,618,17,301,07:45.0,5,0,8.85
41110,1086,1,1654,34:39.0,10,0,7.38
41111,209,2,1603,08:12.0,3,0,1.14
41112,968,20,1501,04:58.0,10,0,18.96
41113,1472,1,1370,13:15.0,10,34.31,13.03
41114,481,5,52,39:38.0,2,0,1.54
41115,682,20,1809,16:51.0,6,2.58,0.23
41116,77,1,198,57:34.0,2,0,1.29
41117,721,7,143,31:58.0,8,0,11.21
41118,520,5,107,30:46.0,9,0,14.77
41119,548,17,1384,43:31.0,10,0,4.73
41120,877,5,696,42:57.0,10,0,4.45
41121,1385,13,1862,06:00.0,6,0,10.35
41122,841,2,315,52:15.0,6,0,9.45
41123,1933,1,411,31:08.0,5,0,4.8
41124,898,17,900,39:48.0,10,0,5.26
41125,948,5,682,03:57.0,6,43.86,9.56
41126,388,20,1060,26:35.0,4,0,0.66
41127,1711,20,1716,43:41.0,2,22.3,0.1
41128,171,13,1362,38:38.0,4,0,5.54
41129,1694,1,34,17:49.0,9,0,12.94
41130,803,20,564,23:11.0,3,44.33,4.69
41131,1349,2,767,32:07.0,7,0,0.13
41132,1847,17,637,39:29.0,2,0,1.5
41133,197,20,408,36:42.0,7,0,9.54
41134,119,20,495,04:50.0,9,0,3.44
41135,1339,2,876,08:13.0,2,0,0.06
41136,1546,17,1397,16:08.0,1,0,1.45
41137,172,1,1323,57:17.0,2,0,2.65
41138,1870,10,516,37:43.0,2,0,1.31
41139,1943,1,1717,37:41.0,5,0,7.43
41140,701,17,1481,49:28.0,10,0,16.24
41141,1107,20,1366,14:43.0,9,0,16.65
41142,588,5,1563,58:36.0,6,0,0.96
41143,621,5,568,34:03.0,3,0,2.88
41144,1235,7,637,21:21.0,4,0,7.7
41145,305,1,966,53:44.0,10,0,12
41146,1145,1,1079,35:20.0,6,14.08,10.66
41147,1465,10,195,46:21.0,9,0,3.24
41148,1681,2,884,15:03.0,10,0,17.01
41149,347,2,1846,05:29.0,9,6.91,2.65
41150,976,10,1121,13:46.0,1,25.63,1.72
41151,266,4,1152,00:38.0,1,0,1.09
41152,1792,13,1717,30:09.0,2,0,3.54
41153,489,13,926,18:27.0,7,0,9.63
41154,567,13,277,28:00.0,8,0,4.23
41155,1604,20,849,59:35.0,4,0,7.26
41156,1537,1,176,56:26.0,9,0,1.57
41157,1426,10,174,49:41.0,8,0,12.84
41158,332,13,144,43:00.0,6,0,0.86
41159,741,10,1149,04:28.0,9,19.46,0.08
41160,1300,2,998,02:33.0,5,0,5.59
41161,1460,10,1073,54:20.0,7,0,1.75
41162,1098,2,648,00:38.0,10,0,0.79
41163,1455,13,169,03:23.0,4,0,2.12
41164,1635,13,1256,52:46.0,8,14.69,5.76
41165,440,1,1492,13:35.0,1,0,1.54
41166,1596,7,1111,39:03.0,10,0,10.29
41167,1407,20,504,36:50.0,9,0,17.6
41168,828,20,1557,24:16.0,10,0,19.54
41169,1442,10,324,58:02.0,7,0,5.15
41170,1606,10,1393,55:48.0,1,0,1.14
41171,471,17,1448,04:08.0,10,22.75,5.93
41172,308,17,1785,11:20.0,7,0,13.51
41173,962,7,447,15:08.0,4,0,4.17
41174,1621,1,1129,46:10.0,1,0,1.44
41175,293,13,1817,18:19.0,6,0,8.12
41176,699,13,1185,50:52.0,1,0,1.99
41177,1824,17,1481,13:12.0,1,0,0.72
41178,1551,1,94,29:17.0,2,0,0.12
41179,449,17,1949,16:15.0,3,0,1.35
41180,1127,2,1004,10:27.0,10,49.97,14.57
41181,186,5,1014,08:21.0,5,0,8.82
41182,1258,4,1795,49:03.0,3,7.45,2.77
41183,857,7,1627,44:57.0,10,0,14.87
41184,837,4,1877,34:35.0,2,0,1.23
41185,835,13,119,55:21.0,7,0,6.16
41186,296,10,194,11:22.0,5,0,8
41187,426,4,1038,47:28.0,7,0,0.47
41188,1835,10,1705,09:49.0,8,40.98,10.21
41189,1938,7,1728,24:37.0,5,0,4.96
41190,208,17,1519,08:02.0,5,0,9.04
41191,1454,2,851,46:36.0,8,2.32,8.59
41192,1717,10,1525,30:34.0,6,0,3.76
41193,1301,7,399,36:07.0,10,0,6.02
41194,1444,1,224,24:50.0,5,33.08,2.59
41195,1010,5,1730,53:10.0,6,19.57,3.99
41196,1603,17,565,18:26.0,1,0,0.77
41197,1524,10,262,21:36.0,2,0,3.97
41198,1828,7,1886,54:14.0,3,0,3.6
41199,1714,17,288,10:48.0,7,0,13.32
41200,1539,17,1142,24:16.0,10,24.36,12.06
41201,807,1,587,45:22.0,2,40.07,1.34
41202,1373,1,847,55:19.0,10,0,10.56
41203,1398,10,1595,56:43.0,3,0,2.1
41204,907,1,1045,29:28.0,6,0,6.04
41205,1183,10,221,07:04.0,7,0,5.63
41206,1577,5,367,59:33.0,9,0,13.43
41207,682,20,1529,22:32.0,10,0,16.84
41208,1818,20,1963,16:53.0,4,27.04,0.3
41209,97,13,979,30:08.0,10,0,6.93
41210,1350,20,286,03:51.0,6,0,10.25
41211,1847,17,1324,09:51.0,8,0,6.09
41212,1062,13,1284,42:47.0,9,33.69,1.11
41213,1586,4,25,19:15.0,9,0,9.74
41214,1433,10,370,10:45.0,5,0,5.57
41215,780,17,1640,35:02.0,9,30.56,1
41216,1771,13,1946,32:29.0,2,0,0.55
41217,1738,7,95,58:34.0,6,0,1.87
41218,580,1,1119,34:06.0,7,0,8.5
41219,471,13,484,50:46.0,6,49.59,6.07
41220,1302,1,430,09:29.0,1,0,0.56
41221,730,4,746,45:52.0,6,47.67,2.23
41222,53,7,1175,26:09.0,6,27.52,6.2
41223,1305,20,505,21:26.0,6,0,2.29
41224,1871,1,525,56:46.0,2,0,1.23
41225,375,2,1672,25:53.0,1,0,0.29
41226,655,7,634,36:06.0,9,0,17.12
41227,1325,5,380,44:17.0,7,0,6.61
41228,316,4,1185,40:00.0,3,0,0.14
41229,1211,5,1899,45:20.0,6,0,5.94
41230,405,10,1313,08:09.0,4,0,6.39
41231,1995,17,1655,38:35.0,4,0,1.02
41232,902,2,1677,20:43.0,10,24.01,0.81
41233,1494,13,1148,15:51.0,10,32.52,8.63
41234,1901,7,98,14:10.0,8,36.08,0.62
41235,1870,7,1987,53:54.0,3,0,4.69
41236,616,1,857,46:57.0,8,0,13.5
41237,657,10,604,22:17.0,1,0,0.11
41238,187,1,1058,29:46.0,3,0,1.93
41239,595,1,1625,58:32.0,3,0,3.33
41240,655,17,625,01:15.0,1,0,0.19
41241,1642,7,1342,05:46.0,5,0,8.39
41242,1607,7,1590,35:13.0,2,0,1.51
41243,341,5,652,34:15.0,8,0,1.94
41244,913,17,1709,06:53.0,3,0,3.56
41245,43,7,1221,14:17.0,7,0,7.76
41246,209,10,458,23:24.0,8,0,7.6
41247,402,20,1253,39:32.0,2,0,3.25
41248,1206,5,1674,34:51.0,8,48.54,3.57
41249,1849,10,564,45:31.0,7,0,10.48
41250,1293,13,1004,35:07.0,2,46.78,0.19
41251,1110,5,1152,28:47.0,6,0,1.1
41252,1448,5,1840,42:59.0,2,0,3.09
41253,934,17,327,53:52.0,10,0,11.02
41254,236,4,1612,14:22.0,9,0,2.15
41255,1927,17,1131,41:51.0,8,0,14.71
41256,79,4,667,59:55.0,4,0,4.78
41257,1107,2,723,18:35.0,8,0,7.04
41258,724,17,1151,57:26.0,7,0,5.01
41259,1764,17,964,05:17.0,6,0,0.66
41260,586,13,487,22:39.0,3,0,3.33
41261,1288,1,1354,00:44.0,3,39.21,4.26
41262,1297,10,180,37:19.0,4,0,6.2
41263,1835,1,416,05:42.0,10,0,3.11
41264,1622,20,1260,10:45.0,6,0,5.56
41265,1553,13,458,41:29.0,2,0,3.36
41266,97,13,1661,35:37.0,9,0,16.23
41267,745,13,646,19:54.0,4,0,1.8
41268,1468,4,1220,14:46.0,7,0,12.09
41269,467,17,1570,50:58.0,9,0,2.99
41270,1966,13,1792,28:59.0,6,0,11.39
41271,828,13,1525,49:01.0,1,0,1.89
41272,608,1,284,12:43.0,2,0,2.78
41273,1409,7,1382,59:34.0,2,0,3.39
41274,1303,10,270,14:49.0,8,0,3.98
41275,896,5,807,23:29.0,5,0,6.64
41276,772,17,718,23:40.0,6,0,6.18
41277,1738,4,1192,10:06.0,4,0,7.12
41278,1281,5,1996,00:28.0,1,0,0.79
41279,1437,20,795,34:22.0,7,0,3.14
41280,877,5,1412,34:45.0,3,0,0.28
41281,231,13,1183,55:45.0,3,0,5.78
41282,1743,5,821,42:50.0,8,0,8.56
41283,891,4,273,07:25.0,6,0,10.77
41284,159,1,39,37:01.0,10,0,4.29
41285,1669,13,65,12:12.0,9,0,6.53
41286,1581,7,1926,35:51.0,9,0,15.49
41287,188,10,15,56:38.0,8,7.94,2.63
41288,1468,4,125,17:33.0,10,0,0.38
41289,1609,13,26,59:40.0,9,0,16.66
41290,1973,7,1334,29:34.0,2,0,3.74
41291,1519,10,1312,48:09.0,6,0,11.19
41292,275,20,72,02:59.0,2,0,1
41293,1524,17,1960,53:37.0,1,0,1.2
41294,904,4,1654,07:29.0,3,0,2.11
41295,576,1,357,39:40.0,5,0,6.52
41296,17,13,375,31:53.0,1,0,1.63
41297,201,4,1706,27:45.0,4,9.49,1.22
41298,916,13,1854,52:03.0,2,0,3.06
41299,1093,2,1839,42:10.0,9,39.43,4.59
41300,144,20,521,49:46.0,6,0,9.38
41301,1771,2,501,10:58.0,1,41.41,1.35
41302,1350,17,439,22:00.0,10,29.58,6.31
41303,522,5,6,14:53.0,2,0,3.97
41304,1700,4,1221,56:40.0,2,0,2.73
41305,1798,1,339,39:30.0,5,0,1.17
41306,498,20,1298,48:18.0,10,0,5.02
41307,462,5,1521,48:23.0,4,0,1.93
41308,1644,20,1953,29:34.0,9,0,4.05
41309,1091,10,256,51:19.0,9,23.77,14.15
41310,497,5,939,15:33.0,3,0,3.18
41311,31,4,1420,48:35.0,5,0,1.49
41312,599,20,595,32:45.0,4,0,5.67
41313,176,13,1760,00:24.0,7,0,10.09
41314,898,10,1612,54:43.0,6,0,9.84
41315,1533,7,1826,00:08.0,1,0,0.48
41316,806,1,1515,35:45.0,4,0,5.41
41317,244,2,1651,31:52.0,8,21.97,10.95
41318,782,2,1014,47:11.0,8,7.45,6.37
41319,624,10,229,13:41.0,9,0,6.78
41320,40,4,1729,06:45.0,7,0,7.67
41321,776,5,604,13:55.0,6,0,8.2
41322,1242,13,1121,36:01.0,3,0,0.05
41323,814,4,1900,58:01.0,7,0,8.2
41324,1828,10,471,54:58.0,1,0,0.75
41325,1234,7,786,13:28.0,6,0,1.03
41326,484,20,1253,48:00.0,6,25.68,6.88
41327,843,4,1341,39:16.0,9,0,14.33
41328,179,10,290,01:09.0,3,0,2.97
41329,561,4,1773,49:56.0,1,0,0.06
41330,1646,2,1008,06:27.0,6,0,10.46
41331,640,13,644,30:48.0,10,42.34,6.66
41332,1925,1,1851,03:20.0,8,0,1.86
41333,1985,13,932,54:21.0,10,0,11.74
41334,1272,1,1437,55:59.0,1,45.14,0.07
41335,200,5,728,10:39.0,3,0,3.95
41336,601,10,1130,06:11.0,6,0,2.68
41337,1399,17,266,25:01.0,5,0,3.95
41338,864,7,890,00:43.0,5,37.69,8.74
41339,1469,5,121,13:51.0,1,0,0.87
41340,216,1,1478,03:13.0,1,0,1.54
41341,761,7,185,04:33.0,5,0,5.8
41342,374,2,1359,05:11.0,10,0,14.27
41343,320,2,496,32:13.0,6,0,2.24
41344,602,17,1286,37:10.0,2,0,3.93
41345,1794,4,302,01:27.0,4,0,3.37
41346,1030,4,500,00:11.0,4,0,4.17
41347,1489,20,609,16:53.0,5,0,5.98
41348,1391,20,1045,13:39.0,5,0,1.02
41349,380,4,1845,04:16.0,7,27.69,10.09
41350,313,10,1384,36:07.0,4,0,3.15
41351,1159,17,1429,44:00.0,6,0,8.46
41352,1653,10,857,45:01.0,6,0,11.55
41353,1279,2,382,13:17.0,4,0,2.71
41354,1207,10,306,00:57.0,2,0,0.75
41355,36,2,447,52:38.0,9,0,6.91
41356,349,4,1614,36:54.0,7,0,2.1
41357,1304,5,890,48:42.0,6,0,11.77
41358,887,13,1748,25:17.0,8,0,2.21
41359,1271,2,908,51:48.0,6,0,11.33
41360,682,13,104,03:27.0,10,0,4.5
41361,422,17,1224,54:28.0,7,0,3.92
41362,703,17,1377,16:34.0,5,0,3.22
41363,1212,2,659,03:43.0,4,0,0.02
41364,1799,5,1790,21:06.0,3,0,3.1
41365,1300,5,1397,36:32.0,3,0,3.13
41366,737,2,1441,10:46.0,10,0,14.15
41367,1014,13,1148,59:27.0,6,3.76,11.6
41368,24,20,1967,55:45.0,5,0,6.52
41369,848,5,1328,50:06.0,1,0,1.38
41370,1688,13,863,12:58.0,3,0,5.79
41371,785,5,1142,36:24.0,2,40.13,3.36
41372,1531,4,1018,25:42.0,9,0,1.05
41373,1511,20,1426,41:55.0,5,0,6.42
41374,1955,10,843,21:05.0,10,0,18.28
41375,1950,1,1928,24:06.0,10,14.07,2.64
41376,964,7,531,25:03.0,1,0,1.43
41377,1982,20,351,45:06.0,9,0,1.12
41378,297,2,168,18:35.0,3,0,1.41
41379,391,1,334,58:36.0,6,0,5.05
41380,1654,2,931,50:38.0,5,0,0.09
41381,1106,10,950,03:07.0,4,0,0.6
41382,910,1,1971,55:33.0,10,0,15.01
41383,497,20,1815,56:55.0,8,0,15.9
41384,704,20,300,20:39.0,10,0,8.58
41385,1066,17,797,36:02.0,10,0,12.05
41386,1161,5,1133,04:40.0,4,0,1.45
41387,1293,2,961,05:00.0,9,0,5.89
41388,293,1,1277,37:18.0,8,39.35,6.63
41389,992,13,226,53:36.0,9,0,8.93
41390,259,5,1656,07:43.0,6,0,10.65
41391,708,5,1704,59:51.0,8,0,10.77
41392,1690,7,1982,07:18.0,4,0,4.84
41393,484,2,16,19:05.0,10,0,9.42
41394,654,5,1150,41:33.0,9,0,3.59
41395,1220,1,1182,12:52.0,3,0,5.06
41396,72,13,192,22:23.0,10,27.58,2.07
41397,617,13,1512,09:20.0,3,0,2.33
41398,1109,17,766,40:04.0,6,37.3,10.12
41399,743,1,1208,58:19.0,4,0,2.64
41400,283,20,4,53:17.0,3,0,0.73
41401,1732,7,1192,52:42.0,9,0,3.12
41402,1636,7,832,49:38.0,4,0,1.6
41403,1363,2,1826,57:38.0,4,0,3.45
41404,358,13,364,56:07.0,10,0,18.82
41405,302,10,1459,06:24.0,2,10.64,3.14
41406,1450,1,912,19:04.0,9,8.97,14.45
41407,1076,1,800,50:17.0,2,0,1.55
41408,249,7,137,43:34.0,3,0,2.58
41409,1368,7,901,44:25.0,6,0,8.6
41410,33,10,896,44:19.0,8,0,11.06
41411,1943,13,1106,47:54.0,6,0,0.15
41412,850,7,286,13:14.0,9,0,17.47
41413,1827,10,1269,38:02.0,5,0,7.62
41414,1686,1,1115,14:01.0,9,0,9.18
41415,935,13,1865,19:37.0,10,0,5.91
41416,609,2,730,44:36.0,4,0,2.34
41417,499,7,1479,40:13.0,3,0,0.48
41418,346,4,1736,13:03.0,6,0,8.69
41419,1705,17,1677,59:27.0,8,0,6.68
41420,1127,5,727,54:27.0,2,0,3.19
41421,209,13,547,05:17.0,5,31.99,9.42
41422,539,4,1073,27:41.0,3,0,0.75
41423,664,20,963,42:38.0,2,0,1.01
41424,11,5,223,13:54.0,9,0,3.5
41425,799,5,765,13:24.0,3,0,0.49
41426,1335,20,727,03:11.0,4,0,3.44
41427,1163,13,1049,13:08.0,1,0,1.39
41428,352,4,1067,31:19.0,10,3.28,14.65
41429,333,4,1709,22:28.0,6,0,6
41430,1076,2,1045,59:53.0,4,0,0.7
41431,199,4,161,56:05.0,5,6.74,7.38
41432,1197,13,1492,51:05.0,7,0,2.57
41433,1504,2,747,58:06.0,7,0,0.82
41434,132,1,1774,42:57.0,7,0,3
41435,1022,2,793,56:11.0,4,0,7.95
41436,932,13,315,06:40.0,10,0,0.53
41437,1789,20,861,12:38.0,6,0,0.5
41438,1939,20,1272,04:23.0,6,0,6.09
41439,936,5,97,28:12.0,4,0,5.23
41440,1413,7,1826,36:20.0,5,34.26,0.94
41441,113,4,929,16:37.0,3,36.41,4.79
41442,1654,13,635,13:33.0,5,0,3.25
41443,675,4,30,37:06.0,3,0,0.44
41444,247,2,1520,10:36.0,7,0,10.66
41445,823,7,292,39:28.0,8,0,10.45
41446,744,13,230,47:21.0,8,0,3.83
41447,1708,13,520,30:11.0,1,13.48,1.63
41448,358,13,1122,40:45.0,2,0,3.2
41449,816,5,900,19:58.0,10,0,15.4
41450,299,1,1618,21:11.0,10,0,5.6
41451,1305,13,257,49:31.0,6,0,9.83
41452,518,5,343,43:24.0,7,0,11.85
41453,1389,17,314,48:18.0,6,0,0.21
41454,1992,4,447,11:58.0,2,0,1.97
41455,1317,20,941,45:11.0,7,0,7.19
41456,1714,20,1145,39:10.0,3,0,4.01
41457,1150,2,1594,32:59.0,9,0,12.95
41458,389,5,1038,32:39.0,8,0,15.81
41459,1768,5,1128,46:30.0,10,15.19,13.55
41460,1454,10,1062,07:02.0,2,47.54,2.31
41461,1978,5,1301,24:46.0,3,0,1.28
41462,1045,2,1702,47:10.0,1,0,1.88
41463,1138,1,1209,04:30.0,9,0,13.97
41464,1299,13,928,18:29.0,7,0,3.24
41465,107,13,1990,56:13.0,6,0,6.52
41466,525,2,100,48:23.0,3,0,5.44
41467,1470,20,1801,18:29.0,5,0,7.71
41468,268,2,379,49:24.0,8,0,3.01
41469,387,10,1045,54:47.0,5,0,8.48
41470,1785,17,11,42:06.0,7,18.51,1.85
41471,1379,17,1837,51:38.0,7,0,13.34
41472,492,5,262,32:04.0,6,46.33,8.65
41473,1595,10,1920,07:08.0,6,0,5.98
41474,1447,7,327,40:11.0,6,0,4
41475,1531,20,1970,27:16.0,1,0,0.24
41476,704,7,1494,53:48.0,1,0,1.71
41477,919,4,1494,30:56.0,3,0,5.58
